full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,n_del_obs_used,n_dop_obs_used,H,diameter
 37882 (1998 FE49),2.395206955129377,0.1986349554218491,7.748050531973544,190.5742506130635,100.107034464155,1.9194351283711508,2.8709787818876036,3.70700155666947,8073.0,0,1220,,,14.9,2.5989999999999998
385226 (2000 GH153),2.314865625001405,0.1994475274018773,5.444617684124691,339.0923684581452,255.9669869985944,1.8531713998272732,2.7765598501755364,3.5220610617335497,7180.0,0,148,,,17.4,1.995
 55960 (1998 HX133),3.148491689930805,0.018501776283759732,13.168314214747529,40.268224958132436,24.811686796709036,3.0902390010524283,3.2067443788091814,5.586785911862591,8045.0,0,990,,,14.0,10.282
 73508 (2002 TQ220),3.116279677363477,0.2738528899067659,15.9936822657798,285.19880357194364,211.89551024186568,2.2628774819597655,3.969681872767189,5.501268517870869,11641.0,0,849,,,13.9,10.421
  4379 Snelling (1988 PT1),3.1606006810590714,0.12346089882383199,21.658924279353553,211.2138090441895,171.2410896685794,2.7703900801523016,3.5508112819658386,5.61904676148551,25821.0,0,2263,,,11.9,20.107
242525 (2005 AQ22),2.6495991217434915,0.2305352271592923,3.747082683033392,2.4828172620146614,82.00550954289848,2.038773186331294,3.260425057155689,4.31299007733324,8618.0,0,200,,,17.1,2.761
131512 (2001 TS46),2.335426598508334,0.2739948539382787,21.931771604458298,52.24867142731453,65.37178572316779,1.695531728766472,2.9753214682501965,3.56909029578342,8248.0,0,744,,,15.5,1.875
382292 (2012 UQ104),3.142494799105252,0.1910839749576439,16.88442657429676,261.57639762077497,356.6780168800035,2.542014401608498,3.7429751966020066,5.570831897974241,5315.0,0,180,,,14.9,7.039
126846 (2002 EN69),2.641781037449434,0.1047203484757981,13.14102139852108,190.88539722751392,27.28086932886671,2.365132806610974,2.9184292682878934,4.29391487053587,9109.0,0,847,,,15.2,2.786
326834 (2003 UZ51),3.0453307302918686,0.1275336784601986,10.826205320963789,272.682591490542,23.93836038707397,2.656948500129863,3.433712960453873,5.31446926442219,5944.0,0,306,,,15.5,4.986000000000001
129869 (1999 RJ198),2.572744574783166,0.2886094515589572,13.29408048504494,192.94224796802442,183.6346119824303,1.830226174053714,3.3152629755126184,4.1267029539882,8742.0,0,231,,,15.8,4.302
115495 (2003 UD25),2.329185359471794,0.1785650313301941,3.4933548048230265,34.40989749764105,324.47729817847,1.913274302783883,2.7450964161597042,3.5547927002230297,8149.0,0,508,,,16.7,2.815
       (2010 AK96),2.818882010684316,0.2925583424027047,14.8520223411018,142.9328819836358,216.7286426273296,1.994194562209709,3.6435694591589236,4.7328588159213,1.0,9,5,,,,1.8969999999999998
509910 (2009 FY3),2.7702014694923065,0.2184043378313109,14.94858750247009,1.8783024620683133,248.4333642971185,2.165177451888515,3.375225487096098,4.6107888603192,3310.0,1,70,,,16.7,2.623
 30510 (2001 DM44),5.270865206373762,0.1271117720055187,11.43913966217494,342.655253921852,48.54032319686363,4.600876189989358,5.9408542227581655,12.1012732422672,12269.0,0,561,,,12.0,18.667
372450 (2009 SV104),3.1226187528466083,0.1184073116421872,26.733218422493692,290.3512822713901,200.59236061402908,2.752877861038562,3.4923596446546536,5.51806291140954,5435.0,0,347,,,14.9,5.928999999999999
366719 (2003 YQ11),3.2138102376249917,0.2246370634348586,26.27293186927558,289.3305564686422,129.0972254194467,2.4918693434080295,3.935751131841956,5.76153954504902,6200.0,0,167,,,15.6,5.043
228182 (2009 TQ16),2.3866364814307146,0.1885068008069259,2.5434790178226687,214.5469499259715,168.87046920803283,1.9367392736271132,2.8365336892343183,3.68712290571088,7927.0,0,162,,,17.3,2.231
 80584 (2000 AN127),2.305629273101246,0.1381054755030555,6.4102905639337076,151.41349848945208,240.9904399850983,1.9872092460058342,2.624049300196658,3.5010024804389,7747.0,0,937,,,15.8,1.6219999999999999
 54605 (2000 RP26),2.609560460928248,0.2315975105791533,11.52440565935145,305.51618312635065,284.43087790735814,2.0051927544714783,3.213928167385018,4.21559855994868,7784.0,0,1402,,,14.1,4.705
    53 Kalypso (A858 GA),2.618931682409944,0.2048081417281851,5.171678522797123,143.5179342094618,313.484880667324,2.0825531512224944,3.1553102135973936,4.23832695856019,56465.0,0,3078,1.0,0.0,8.9,97.262
       (2010 MV62),2.5290351808479885,0.0513987963088666,14.54677333087148,277.7401243567401,180.70194673695184,2.399045816729625,2.659024544966352,4.02198557272514,2.0,9,14,,,,2.815
248065 (2004 OZ),2.612810548565783,0.3071513302221944,13.57550317597213,140.7907312875593,233.0133612470001,1.810282312955221,3.4153387841763454,4.22347651301563,7150.0,0,346,,,16.4,2.83
       (2010 MO78),2.66621754958497,0.1268130409826151,28.019779981545728,338.9705703243283,207.8646213315774,2.328106394200883,3.004328704969056,4.3536305939257804,1.0,9,9,,,,2.005
 86171 (1999 RO211),3.1765676201869666,0.1593449989159162,27.44234910006549,206.7826901127142,187.72140531553939,2.670397456191941,3.6827377841819935,5.6616805217528405,8463.0,0,961,,,13.7,10.43
       (2010 CW5),2.14991465940071,0.1806657348814664,23.740595852908786,154.6051242852972,207.4734768092092,1.7614987475276431,2.538330571273777,3.15239067202161,1.0,9,18,,,,1.558
161583 (2005 GZ119),2.558550696364363,0.2604366415959483,11.856978276193171,336.1124564092445,325.44139465932966,1.8922103456502541,3.224891047078473,4.0925994574018505,5913.0,0,500,,,15.8,3.3339999999999996
       (2001 YO162),2.5545477129653817,0.2358118731506637,12.699393009748961,132.5571116487742,297.49619039656767,1.952155031718271,3.1569403942124934,4.0829985934159305,6321.0,0,105,,,17.4,1.7109999999999999
 83031 (2001 QJ181),3.1794085670834913,0.1474104475834157,6.080429654707036,72.81896067803687,314.8060287710684,2.710730527159167,3.648086607007815,5.669277461929361,10665.0,0,1180,,,14.0,7.376
 33759 (1999 RR57),3.1743351870371233,0.08151222791651491,16.86285602195164,139.2969934053508,8.564485421583267,2.9155880537879413,3.4330823202863066,5.655713183483731,10761.0,0,1748,,,13.3,11.753
       (2010 KR60),2.516579323164497,0.1725342090523435,28.34770919363973,201.99705849354982,314.12652787476935,2.082383300124828,2.950775346204165,3.99230891253403,1.0,9,15,,,,3.555
 39452 (4027 T-3),2.2254303476271344,0.1953347714075347,5.389941788834517,154.9437990493976,206.64959461100707,1.790726419389998,2.660134275864272,3.31993217591892,15640.0,0,583,,,16.7,1.4980000000000002
  5604 (1992 FE),0.9285867413164058,0.4060067985630431,4.715356390318168,311.9099486141822,82.65278813760983,0.5515742112864432,1.305599271346368,0.894832851676499,16041.0,0,940,6.0,0.0,17.2,0.55
 21111 (1992 RP3),2.469512873333784,0.1587388532289773,12.835537979090939,164.2042505966432,305.1125006491259,2.077505231786583,2.8615205148809864,3.88083469192747,9947.0,0,1580,,,13.9,4.271
       (2008 UY48),3.1587603816651026,0.2623269864901601,12.41692028393515,242.00354197018058,259.01823066554266,2.330132289698389,3.987388473631817,5.614139835243139,4056.0,1,63,,,16.6,3.237
398212 (2010 NF105),3.5007291886332297,0.0445448388359241,10.67531452834965,53.10125258323803,297.4648161728225,3.344789771117348,3.6566686061491134,6.55007052010592,5643.0,0,125,,,15.9,5.143
166554 (2002 RP88),2.699714542157191,0.03632306244166437,4.457941297808618,155.2568575303594,334.7585535612511,2.601652642267746,2.7977764420466356,4.4359329297961105,8900.0,0,464,,,15.7,3.115
 74835 (1999 TW30),2.3875680369889407,0.1640088713459141,0.9878006957406442,308.20430601615885,141.8550570867142,1.995985697980805,2.7791503759970766,3.6892818614253904,8104.0,0,973,,,16.0,2.12
       (2010 GA145),2.237105234124691,0.1363980292754808,15.746725683008089,293.3530963877238,165.5265488682175,1.93196848890822,2.542241979341162,3.34609158037812,1.0,9,12,,,,2.562
 54057 (2000 GF134),2.2810414887632233,0.09296242784215417,8.764114453137026,162.7628515375231,47.855030647331674,2.068990333959112,2.493092643567334,3.44514875804317,7803.0,0,1409,,,15.0,2.7089999999999996
 85926 (1999 CV115),2.593429782485247,0.2836079215831764,10.12127682297223,304.5615735775911,290.3705824179324,1.857912552102697,3.328947012867797,4.17657171624297,7745.0,0,459,,,15.7,4.118
 38532 (1999 UQ24),2.808127815089143,0.09963105075978576,6.043573458660952,275.0748511554652,70.93759245837629,2.52835109020403,3.087904539974255,4.7058004749467806,14466.0,0,1660,,,13.8,8.527000000000001
311127 (2004 QK25),2.3282004267492016,0.2139730230055831,22.880252617770147,225.4161013105472,223.41785155039008,1.8300283432747868,2.826372510223618,3.55253813846752,6734.0,0,449,,,16.0,4.096
 47780 (2000 EM13),2.787728103043415,0.06018355121265258,1.956670699604719,233.3537738971234,6.009594773566477,2.6199527259869515,2.9555034800998787,4.65461561467855,10687.0,0,1110,,,14.6,4.227
146870 (2002 AT181),2.5559368249741534,0.1020592737741837,9.798745441419447,327.28543154326167,111.2664729632604,2.295079768804598,2.8167938811437083,4.08632942571413,10710.0,0,861,,,15.1,5.443
 86201 (1999 TD1),3.1115934906041733,0.1818257628221671,23.110619470130896,199.6183619580819,128.7827241565808,2.54582563058258,3.677361350625767,5.488864170331769,8075.0,0,782,,,14.3,6.5489999999999995
167911 (2005 ES100),3.100092177611959,0.04790704341313854,9.963418209980466,65.70453428355194,190.6049444099963,2.951575927074372,3.248608428149547,5.458459761808371,7183.0,0,424,,,15.1,3.573
       (2015 BQ74),3.133953982229007,0.1083571572818601,16.56876278589958,115.32162660159071,124.43666455298072,2.794367637662506,3.473540326795507,5.54813634154762,5822.0,0,146,,,15.7,4.4510000000000005
229540 (2005 YP86),2.627661913663604,0.1433176842792171,13.59489765207875,101.38374116785829,355.0526337680809,2.25107149312864,3.0042523341985667,4.25953735928276,6685.0,0,275,,,16.2,1.922
146658 (2001 UJ114),2.7831324070061134,0.1212581559588212,5.53570026224138,198.81979884015078,167.4393887315356,2.445654903543315,3.1206099104689105,4.6431103426982006,7973.0,0,347,,,16.0,4.274
  4303 Savitskij (1973 SZ3),2.172319720267121,0.132240853862528,2.414060880334023,32.455056780345856,15.35535311271512,1.885050305596589,2.4595891349376546,3.2017971916879397,17117.0,0,2182,,,14.2,4.145
 15806 Kohei (1994 GN1),3.0169288194865738,0.1168287423994896,10.33093160902494,128.9758714428569,43.23491543376471,2.664464819597181,3.3693928193759666,5.24029574456479,13684.0,0,2288,,,12.7,9.652999999999999
 97332 (1999 XN249),2.973927824710322,0.11234254875040801,11.838906489808721,99.68016345995808,294.3520511840428,2.639829193082608,3.308026456338036,5.12865917121651,7367.0,0,693,,,14.8,4.265
144826 (2004 JP15),2.366914208639315,0.1180454794817586,3.8204242465416414,96.89445710806723,87.73631322349401,2.0875106859883004,2.64631773129033,3.64151394477859,7147.0,0,386,,,16.7,2.546
175378 (2005 UN114),3.210360048833566,0.08697631863177357,17.23223702782209,69.30143680593672,52.398648090711575,2.931134750303502,3.489585347363631,5.7522640768584,6729.0,0,379,,,14.9,5.643
315018 (2007 BA48),2.9589874154408764,0.1170536842532963,7.957348265228835,346.13047041798796,117.105371678393,2.6126270368043834,3.3053477940773703,5.09005973911183,6357.0,0,140,,,16.6,3.347
384390 (2009 VL77),2.421869467471437,0.2064527856314033,5.2574294203245815,151.1500403573956,284.73600802083337,1.921867769476316,2.921871165466558,3.7690708422693904,5913.0,0,103,,,17.6,1.9480000000000002
267212 (2000 TZ39),2.5604693060819192,0.16318660450058098,9.57871795518532,138.1976230974785,206.26835289130008,2.142635014094452,2.9783035980693864,4.09720376695443,6801.0,0,232,,,16.0,3.0580000000000003
 20494 (1999 PM1),2.682208338652841,0.2426525538125175,28.141690784557944,95.67857694707857,258.61889386882257,2.0313636354215,3.3330530418841833,4.39285597644718,13722.0,0,1272,,,14.0,8.676
 36554 (2000 QD103),3.13148564507637,0.2592237866641431,13.61209720758546,29.84287212215547,303.6810639046109,2.319730078275267,3.943241211877474,5.541582971141889,9783.0,0,655,,,14.3,8.408
483153 (2015 PF2),3.1523059180180115,0.16711779890680098,6.518062968076898,8.466745046079383,330.1599189388916,2.625499491517959,3.6791123445180642,5.5969411212289595,5294.0,0,114,,,16.3,3.2089999999999996
 19385 (1998 CE4),2.323542776999402,0.1802674677650346,4.642166880938119,57.30431498918725,300.5372965767187,1.9046836043459843,2.742401949652821,3.5418829990115297,9164.0,0,1250,,,15.0,2.9219999999999997
356340 (2010 KS102),3.119859263384605,0.1501786266190656,28.71487767970315,166.7671232465528,171.5439610208772,2.6513230839647357,3.5883954428044738,5.51074997645357,7541.0,0,135,,,15.4,4.224
392311 (2010 DH12),2.3855103800302997,0.1513589955122258,21.46279053367215,134.5761558843724,44.91588843088374,2.024441925124925,2.746578834935674,3.6845136366705096,6036.0,0,167,,,16.6,1.278
       (2010 ET28),3.085328946745928,0.1685825158151978,20.98817926638488,267.4508283706597,249.16951587865367,2.565196430786045,3.6054614627058115,5.419514878376289,3644.0,0,71,,,16.1,2.9219999999999997
 28669 Bradhelsel (2000 GG55),2.214934510331924,0.08257549237980702,2.778875018158698,204.15502511519108,339.5658590573348,2.032035202552239,2.397833818111609,3.29647310649215,11040.0,0,952,,,16.1,1.626
134914 (2000 YC51),2.557092735750802,0.1282185715649663,8.254706652106478,120.3511358482431,89.074629686895,2.2292259578136817,2.884959513687922,4.08910177488062,8317.0,0,582,,,15.3,2.3409999999999997
201895 (2004 BK19),2.9655991756174997,0.01855645902718886,10.70875953950801,98.01415411927408,93.82324350420015,2.910568156024089,3.020630195210911,5.10712962268416,6858.0,0,442,,,15.2,5.011
  3079 Schiller (2578 P-L),2.6850875202696938,0.2183235362172717,3.9192976632185412,183.0707926802483,300.7299532198172,2.098869717791549,3.271305322747839,4.399931055335929,32613.0,0,1926,,,13.6,6.676
468645 (2008 TF136),3.1105081329158373,0.2330530406350768,17.014140931721162,26.74671622391513,101.9857996545607,2.385594754619666,3.8354215112120085,5.4859925574031605,4080.0,0,99,,,16.1,2.638
285061 (2011 HZ100),2.5663036032693407,0.1399041985002576,7.902269960673713,220.6525628517073,51.83525987358168,2.207266954545621,2.9253402519930614,4.11121560238517,8208.0,0,204,,,16.9,2.943
125171 (2001 UZ106),2.2650393451459743,0.08339519209311685,5.2874088695521575,47.95959577519753,138.279459908286,2.076145953859058,2.45393273643289,3.40895939161446,6811.0,0,647,,,16.2,1.5530000000000002
161499 (2004 PE82),2.6846067349009974,0.08190439313609528,5.572219431237887,337.54376979992503,215.97353976742372,2.464725649469857,2.904487820332137,4.398749346493901,8067.0,0,515,,,15.9,3.693
529742 (2010 LF102),3.160254072565753,0.09029531251838216,15.13562793931119,205.0204588614977,137.3306241721062,2.874897943445938,3.4456102016855668,5.6181224644304,4494.0,0,106,,,16.0,4.734
300419 (2007 RO321),2.5539941441613347,0.1470828732184123,12.493733225252631,2.3903123874646,248.3037279025063,2.178345347255086,2.9296429410675846,4.08167149066582,5911.0,0,413,,,15.7,2.27
458135 (2010 GE25),2.065289111248913,0.4689552134725243,21.65305737158248,324.5266993125344,235.2669877314841,1.096761015200699,3.0338172072971274,2.9681065358843304,3239.0,0,172,,,20.2,0.304
 42905 (1999 RC203),2.583705581592902,0.1326520662124482,13.94363067773143,235.514298426865,276.3695710401669,2.2409716977099694,2.926439465475835,4.15310333783623,8082.0,0,1290,,,14.1,8.602
